0.609	363.41685
0.61	362.6074
0.611	361.79652
0.612	360.98453
0.613	360.17174
0.614	359.35847
0.615	358.54503
0.616	357.73173
0.617	356.91889
0.618	356.10681
0.619	355.29582
0.62	354.48596
0.621	353.67623
0.622	352.86536
0.623	352.05209
0.624	351.23515
0.625	350.41457
0.626	349.5956
0.627	348.78479
0.628	347.99039
0.629	347.22752
0.63	346.5079
0.631	345.82274
0.632	345.15819
0.633	344.50036
0.634	343.83538
0.635	343.15348
0.636	342.46143
0.637	341.7701
0.638	341.08813
0.639	340.41515
0.64	339.72774
0.641	338.93676
0.642	338.03521
0.643	337.16377
0.644	336.4472
0.645	335.81916
0.646	335.15896
0.647	334.38873
0.648	333.60334
0.649	332.89993
0.65	332.28161
0.651	331.69889
0.652	331.09415
0.653	330.42142
0.654	329.68136
0.655	328.88566
0.656	328.04365
0.657	327.14607
0.658	326.18848
0.659	325.37673
0.66	324.69165
0.661	324.08639
0.662	323.52683
0.663	322.98488
0.664	322.45657
0.665	321.94308
0.666	321.4418
0.667	320.94922
0.668	320.46083
0.669	319.96809
0.67	319.46315
0.671	318.9447
0.672	318.41313
0.673	317.86878
0.674	317.31202
0.675	316.74345
0.676	316.16451
0.677	315.57691
0.678	314.98234
0.679	314.38248
0.68	313.77888
0.681	313.17242
0.682	312.56385
0.683	311.95391
0.684	311.34335
0.685	310.73277
0.686	310.12223
0.687	309.51165
0.688	308.90095
0.689	308.29005
0.69	307.6789
0.691	307.06757
0.692	306.45615
0.693	305.84475
0.694	305.23346
0.695	304.62237
0.696	304.01158
0.697	303.40119
0.698	302.7913
0.699	302.18199
0.7	301.57337
0.701	300.96554
0.702	300.35858
0.703	299.7526
0.704	299.14769
0.705	298.54395
0.706	297.94147
0.707	297.34035
0.708	296.74069
0.709	296.14259
0.71	295.54613
0.711	294.95136
0.712	294.35835
0.713	293.76715
0.714	293.17779
0.715	292.59035
0.716	292.00485
0.717	291.42137
0.718	290.83994
0.719	290.26062
0.72	289.68346
0.721	289.10851
0.722	288.53582
0.723	287.96545
0.724	287.39744
0.725	286.83184
0.726	286.26871
0.727	285.7081
0.728	285.15005
0.729	284.59462
0.73	284.04186
0.731	283.49179
0.732	282.94444
0.733	282.39983
0.734	281.85799
0.735	281.31894
0.736	280.78272
0.737	280.24933
0.738	279.71881
0.739	279.19119
0.74	278.66649
0.741	278.14476
0.742	277.62608
0.743	277.1105
0.744	276.59808
0.745	276.08888
0.746	275.58297
0.747	275.08041
0.748	274.58126
0.749	274.08557
0.75	273.59341
0.751	273.10478
0.752	272.61967
0.753	272.13809
0.754	271.66003
0.755	271.1855
0.756	270.71448
0.757	270.24698
0.758	269.783
0.759	269.32253
0.76	268.86557
0.761	268.41207
0.762	267.962
0.763	267.51532
0.764	267.07197
0.765	266.63193
0.766	266.19513
0.767	265.76155
0.768	265.33114
0.769	264.90386
0.77	264.47966
0.771	264.0585
0.772	263.64034
0.773	263.22514
0.774	262.81286
0.775	262.40346
0.776	261.99688
0.777	261.5931
0.778	261.19206
0.779	260.79373
0.78	260.39807
0.781	260.00503
0.782	259.61457
0.783	259.22665
0.784	258.84122
0.785	258.45825
0.786	258.07769
0.787	257.69951
0.788	257.32365
0.789	256.95008
0.79	256.57875
0.791	256.20962
0.792	255.84266
0.793	255.47782
0.794	255.11505
0.795	254.75431
0.796	254.39557
0.797	254.03878
0.798	253.6839
0.799	253.33089
0.8	252.9797
0.801	252.63029
0.802	252.28263
0.803	251.93666
0.804	251.59235
0.805	251.24965
0.806	250.90853
0.807	250.56894
0.808	250.23084
0.809	249.89418
0.81	249.55896
0.811	249.22516
0.812	248.89277
0.813	248.56176
0.814	248.23214
0.815	247.90387
0.816	247.57695
0.817	247.25137
0.818	246.92711
0.819	246.60415
0.82	246.28249
0.821	245.9621
0.822	245.64298
0.823	245.32511
0.824	245.00847
0.825	244.69306
0.826	244.37885
